title,subtopic,relevant_content,discussion_date
Talk:Electronics industry,Cars,hffffœ [[special:contributions/2a00:23c4:b783:701:681e:41db:5817:de43|2a00:23c4:b783:701:681e:41db:5817:de43]] ([[user talk:2a00:23c4:b783:701:681e:41db:5817:de43|talk]]),"21:08, 16 january 2022"
Talk:Energy industry,Merge with [[Energy and society]],"these two articles discuss the same topic. all of the sections on the [[energy and society]] article are subtopics of the energy industry: energy economics, environmental impact of the energy industry, energy demand management, energy policy, energy security, energy transportation, energy crises, and energy consumption. to have [[energy and society]] and [[energy industry]] as two separate articles runs the risk of contributing to a [[wikipedia:povfork#pov_forks|pov fork]]. furthermore, ""energy and society"" is an ambiguous title that could refer to any number of different things; this ambiguity leaves the article open to become a non-encyclopedic [[wikipedia:not#wikipedia_is_not_a_directory|cross-categorization]] of [[energy]] and [[society]] that lists out anything that relates to both. as such, the [[energy and society]] article should be merged here. [[user:neelix|neelix]] ([[user talk:neelix|talk]])","16:22, 31 may 2011"
Talk:Energy industry,Proposal for splitting into two articles [[Energy and society]] and [[Energy industry]],hello. i am really not ease with the current merge of [[energy and society]] and [[energy industry]] as they are completely different topics. i would suggest a totally new article for [[energy and society]] based on recent advances of research on this field. what do you think? [[user:ledjazz|ledjazz]] ([[user talk:ledjazz|talk]]),"10:53, 11 august 2011"
Talk:Energy industry,External links modified,"hello fellow wikipedians,  i have just modified 2 external links on [[energy industry]]. please take a moment to review [https://en.wikipedia.org/w/index.php?diff=prev&oldid=801042450 my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit [[user:cyberpower678/faqs#internetarchivebot|this simple faq]] for additional information. i made the following changes: *added archive https://web.archive.org/web/20051012210605/http://nationalpriorities.org/index.php?option=com_wrapper&itemid=182 to http://nationalpriorities.org/index.php?option=com_wrapper&itemid=182 *added archive https://web.archive.org/web/20100811072715/http://www.aspi.org.au/publications/publication_details.aspx?contentid=142&pubtype=5 to http://www.aspi.org.au/publications/publication_details.aspx?contentid=142&pubtype=5  when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checked=false|needhelp=}}  cheers.—[[user:internetarchivebot|'''internetarchivebot''']] ([[user talk:internetarchivebot|report bug]])","09:14, 17 september 2017"
Talk:Energy industry,External links modified,"hello fellow wikipedians,  i have just modified 3 external links on [[energy industry]]. please take a moment to review [https://en.wikipedia.org/w/index.php?diff=prev&oldid=801666543 my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit [[user:cyberpower678/faqs#internetarchivebot|this simple faq]] for additional information. i made the following changes: *added archive https://web.archive.org/web/20080325140222/http://www.mepol.org/site180.php to http://www.mepol.org/site180.php *added archive https://web.archive.org/web/20120419104405/http://www.thepeakist.com/oil-and-empire-the-backstory-to-the-invasion-of-iraq/ to http://www.thepeakist.com/oil-and-empire-the-backstory-to-the-invasion-of-iraq/ *added archive https://web.archive.org/web/20140529052408/http://www.fraw.org.uk/files/economics/stern_2010.pdf to http://www.fraw.org.uk/files/economics/stern_2010.pdf  when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checked=false|needhelp=}}  cheers.—[[user:internetarchivebot|'''internetarchivebot''']] ([[user talk:internetarchivebot|report bug]])","02:30, 21 september 2017"
Talk:Entertainment,External links modified,"hello fellow wikipedians,  i have just modified 2 external links on [[entertainment]]. please take a moment to review [https://en.wikipedia.org/w/index.php?diff=prev&oldid=801748867 my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit [[user:cyberpower678/faqs#internetarchivebot|this simple faq]] for additional information. i made the following changes: *added archive https://web.archive.org/web/20121121120032/http://www.dbcde.gov.au/digital_economy/convergence_review to http://www.dbcde.gov.au/digital_economy/convergence_review *added archive https://web.archive.org/web/20121121120032/http://www.dbcde.gov.au/digital_economy/convergence_review to http://www.dbcde.gov.au/digital_economy/convergence_review  when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checked=false|needhelp=}}  cheers.—[[user:internetarchivebot|'''internetarchivebot''']] ([[user talk:internetarchivebot|report bug]])","16:14, 21 september 2017"
Talk:Entertainment,A Commons file used on this page or its Wikidata item has been nominated for deletion,the following wikimedia commons file used on this page or its wikidata item has been nominated for deletion: * [[commons:file:joe biden as a child playing baseball.jpg|joe biden as a child playing baseball.jpg]] participate in the deletion discussion at the [[commons:commons:deletion requests/file:joe biden as a child playing baseball.jpg|nomination page]]. —[[user:community tech bot|community tech bot]] ([[user talk:community tech bot|talk]]),"11:53, 17 september 2021"
Talk:Film industry,This article,this article is basically about the hollywood film industry. shouldn't it be re-titled to reflect that? [[user:jeff watts|jw]],"10:49, 10 jun 2005"
Talk:Film industry,This article,":: not only that, it's only about hollywood, with no mention of independent films. [[user:the singing badger|the singing badger]]","02:02, 4 september 2005"
Talk:Film industry,Cleanup needed,"this page is very, very difficult to extract information from for several reasons: * the ""history of film"" section is far too long, and duplicates (and in some cases even goes beyond the scope of) [[history of film]]. * the discussion of the actual film industry starts in the section ""the motion picture industry"" which comes about half way into the article! * the ""film crew"" section is far too long, and duplicates [[film crew]]. ::''i've been working on the [[film crew]] page and if no one objects, i'd like to remove the redundant entries on this page. i'll leave a re-direct.''--oldcommentator","03:41, 8 march 2006"
